[Info][OPS.OBF][Setup] Active Editor Platform: WindowsEditorPlatform
[Info][OPS.OBF][Setup] Active Build Platform: DefaultBuildPlatform
[Info][OPS.OBF][Setup] Load Project
[Debug][OPS.OBF][Setup] Load DataContainer
[Debug][OPS.OBF][Setup] Load Obfuscator Settings
[Debug][OPS.OBF][Setup] Load Pipeline Components
[Debug][OPS.OBF][Setup] Found Components (3):
  - Analyse Unity Animation Methods ()
  - Analyse Unity Event Component (Analyse Unity Components for UnityEvents. Skip the attached method names.)
  - Analyse MonoScript ()

[Debug][OPS.OBF][Setup] Load Pipeline
[Debug][OPS.OBF][Setup] Load Asset Cache
[Debug][OPS.OBF][Setup] Found Extensions (8):
  - .fbx
  - .dae
  - .3ds
  - .dxf
  - .obj
  - .skp
  - .anim
  - .prefab

[Info][OPS.OBF][OnPreBuild] Process component Analyse Unity Animation Methods
[Info][OPS.OBF][OnPreBuild] Process component Analyse Unity Event Component
[Info][OPS.OBF][OnPreBuild] Process component Analyse MonoScript
[Info][OPS.OBF][OnAnalyse_Assets] Process component Analyse Unity Animation Methods
[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/PopAnimanim.anim (1):
  - AfterPop

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Packages/com.unity.timeline/Editor/StyleSheets/res/HumanoidDefault.anim (0):

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/DevilAnim.anim (1):
  - WingSound

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/PetAnim.anim (0):

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/PlayerAnim.anim (0):

[Info][OPS.OBF][OnProcess_Assets] Process component Analyse Unity Animation Methods
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Iterate components in loaded build scene Assets/04.Scenes/MainScene.unity.
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found 6 Root GameObjects in Scene Assets/04.Scenes/MainScene.unity
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found 1523 Components in Scene Assets/04.Scenes/MainScene.unity
[Info][OPS.OBF][OnAnalyse_Component_Scenes] Process component Analyse Unity Event Component
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Map of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Map of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Walls of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Wall of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Wall of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Wall of type UnityEngine.BoxCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (7) of type UnityEngine.CircleCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.Animator
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.CircleCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in DiePet of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in DiePet of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (8) of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (8) of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (8) of type UnityEngine.CircleCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.Animator
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.CircleCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in DiePet of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in DiePet of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (9) of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (9) of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (9) of type UnityEngine.CircleCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.Animator
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.CircleCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in DiePet of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in DiePet of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (10) of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (10) of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (10) of type UnityEngine.CircleCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.Animator
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.CircleCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in DiePet of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in DiePet of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (11) of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (11) of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Heart (11) of type UnityEngine.CircleCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.Animator
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Anim of type UnityEngine.CircleCollider2D
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in DiePet of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in DiePet of type UnityEngine.SpriteRenderer
[Info][OPS.OBF][OnAnalyse_Component_Scenes] Process component Analyse MonoScript
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference Stair for Up
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Up (1):
  - Stair

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference Stair for Down
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Down (1):
  - Stair

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference Stair for Right
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Right (1):
  - Stair

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference Stair for Left
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Left (1):
  - Stair

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference BlackHeart for Devil
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Devil (1):
  - BlackHeart

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (1)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (1) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (2)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (2) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (3)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (3) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (4)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (4) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (5)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (5) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (6)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (6) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (7)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (7) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (8)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (8) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (9)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (9) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (10)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (10) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (11)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (11) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (12)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (12) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (13)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (13) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (14)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (14) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (15)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (15) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (16)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (16) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (17)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (17) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (18)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (18) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (19)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (19) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (20)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (20) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (23)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (23) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (24)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (24) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (25)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (25) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (26)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (26) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (27)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (27) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (28)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (28) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (29)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (29) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (30)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (30) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (31)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (31) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (32)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (32) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (33)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (33) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (34)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (34) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (35)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (35) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (36)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (36) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (37)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (37) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (38)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (38) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (39)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (39) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (40)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (40) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (41)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (41) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (42)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (42) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (43)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (43) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (44)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (44) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (45)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (45) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (46)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (46) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (47)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (47) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (48)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (48) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (49)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (49) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (51)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (51) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (52)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (52) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (53)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (53) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (54)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (54) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (55)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (55) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (56)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (56) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (57)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (57) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (58)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (58) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (59)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (59) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (60)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (60) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (61)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (61) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (62)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (62) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (63)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (63) (1):
  - EnemyToward

[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference EnemyToward for Toward (64)
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found mono script reference in serialized properties for Toward (64) (1):
